Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2018-06-19T00:00:00,LINC,4D,,BLU,AP17345,IL,10300 S. Doty,(773) 568-8495,2852765
2018-06-19T00:00:00,FORD,VN,TK,WHI,,,701 N. Sacramento,(773) 265-7605,6926141
2018-06-19T00:00:00,CADI,4D,,GRN,AP51272,IL,10300 S. Doty,(773) 568-8495,2852769
2018-06-19T00:00:00,CHEV,4D,,MAR,840537,IL,701 N. Sacramento,(773) 265-7605,6926145
2018-06-19T00:00:00,ACUR,4D,,SIL,AL16629,IL,701 N. Sacramento,(773) 265-7605,6926143
2018-06-19T00:00:00,JEEP,LL,TK,RED,AS81993,IL,701 N. Sacramento,(773) 265-7605,6926146
2018-06-19T00:00:00,CHEV,LL,TK,BLK,AK60452,IL,701 N. Sacramento,(773) 265-7605,6926149
2018-06-19T00:00:00,JEEP,LL,,BLK,AT52364,IL,701 N. Sacramento,(773) 265-7605,6926152
2018-06-20T00:00:00,FORD,VN,,BLU,627318,IL,10300 S. Doty,(773) 568-8495,2852791
2018-06-20T00:00:00,CHEV,LL,,BLU,BRF0203,TX,10300 S. Doty,(773) 568-8495,2852785
2018-06-20T00:00:00,CHEV,4D,,BLK,155U927,IL,701 N. Sacramento,(773) 265-7605,6926161
2018-06-20T00:00:00,CHEV,4D,,SIL,AP45070,IL,701 N. Sacramento,(773) 265-7605,6926162
2018-06-20T00:00:00,MAZD,4D,,BLK,AR15172,IL,701 N. Sacramento,(773) 265-7605,6926165
2018-06-20T00:00:00,HOND,LL,,MAR,8487108,IL,701 N. Sacramento,(773) 265-7605,6926167
2018-06-20T00:00:00,JEEP,LL,,ONG,AC231Q,IL,701 N. Sacramento,(773) 265-7605,6926170
2018-06-20T00:00:00,BUIC,4D,,SIL,AT53049,IL,701 N. Sacramento,(773) 265-7605,6926169
2018-06-20T00:00:00,GMC,VN,,SIL,Z583223,IL,701 N. Sacramento,(773) 265-7605,6926173
2018-06-20T00:00:00,FORD,LL,,BLK,AP73185,IL,10300 S. Doty,(773) 568-8495,2852777
2018-06-20T00:00:00,NISS,4D,,GLD,AV46775,IL,10300 S. Doty,(773) 568-8495,2852783
2018-06-20T00:00:00,LEXS,4D,,BLK,763970,IL,10300 S. Doty,(773) 568-8495,2852776
2018-06-20T00:00:00,KIA,4D,,BLK,ZY76275,IL,10300 S. Doty,(773) 568-8495,2852831
2018-06-20T00:00:00,TOYT,4D,CAM,GRY,Q929041,IL,701 N. Sacramento,(773) 265-7605,6926175
2018-06-20T00:00:00,LINC,4D,TOW,BLK,AL95956,IL,701 N. Sacramento,(773) 265-7605,6926174
2018-06-20T00:00:00,DODG,VN,TK,BLU,AN92886,IL,701 N. Sacramento,(773) 265-7605,6926176
2018-06-20T00:00:00,JEEP,LL,,WHI,Z252241,IL,10300 S. Doty,(773) 568-8495,2852852
2018-06-20T00:00:00,ROV,LL,TK,TAN,,IL,10300 S. Doty,(773) 568-8495,2852853
2018-06-20T00:00:00,HYUN,4D,,GLD,AP19659,IL,10300 S. Doty,(773) 568-8495,2852851
2018-06-20T00:00:00,FORD,4D,,SIL,907ZLW,WI,10300 S. Doty,(773) 568-8495,2852867
2018-06-20T00:00:00,BMW,4D,,SIL,E123074,IL,701 N. Sacramento,(773) 265-7605,6926186
2018-06-20T00:00:00,BUIC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2852862
2018-06-20T00:00:00,HOND,4D,CIV,SIL,914696,IL,701 N. Sacramento,(773) 265-7605,6926190
2018-06-20T00:00:00,CHRY,4D,,SIL,X883947,IL,10300 S. Doty,(773) 568-8495,2852880
2018-06-20T00:00:00,GMC,LL,DEN,WHI,AN58049,IL,701 N. Sacramento,(773) 265-7605,6926199
2018-06-20T00:00:00,OLDS,4D,,GRN,Q636002,IL,701 N. Sacramento,(773) 265-7605,6926203
2018-06-20T00:00:00,CHEV,4D,,GLD,974T040,IL,701 N. Sacramento,(773) 265-7605,6926206
2018-06-20T00:00:00,PONT,4D,,GRY,AP70687,IL,701 N. Sacramento,(773) 265-7605,6926211
2018-06-20T00:00:00,MERC,4D,,GRN,AN55122,IL,701 N. Sacramento,(773) 265-7605,6926210
2018-06-20T00:00:00,PONT,VN,TK,BRO,AS81264,IL,701 N. Sacramento,(773) 265-7605,6926219
2018-06-20T00:00:00,TOYT,4D,,WHI,AF73640,IL,701 N. Sacramento,(773) 265-7605,6926217
2018-06-20T00:00:00,CHEV,4D,,BLU,P426546,IL,701 N. Sacramento,(773) 265-7605,6926221
2018-06-20T00:00:00,HOND,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2852891
2018-06-20T00:00:00,DODG,PK,,RED,2087478,IL,10300 S. Doty,(773) 568-8495,2852889
2018-06-21T00:00:00,FORD,4D,,RED,AT59075,IL,10300 S. Doty,(773) 568-8495,2852897
2018-06-21T00:00:00,BUIC,4D,,BLU,ZX20506,IL,10300 S. Doty,(773) 568-8495,2852896
2018-06-21T00:00:00,PONT,4D,,RED,974T022,IL,10300 S. Doty,(773) 568-8495,2852900
2018-06-21T00:00:00,FORD,PK,,BLK,2207179,IL,10300 S. Doty,(773) 568-8495,2852902
2018-06-21T00:00:00,CHEV,4D,,PLE,Q519501,IL,701 N. Sacramento,(773) 265-7605,6926229
2018-06-21T00:00:00,NISS,4D,,WHI,E614576,IL,701 N. Sacramento,(773) 265-7605,6926236
2018-06-21T00:00:00,LINC,4D,,BLK,N380980,IL,10300 S. Doty,(773) 568-8495,1804652
2018-06-21T00:00:00,CHEV,4D,,SIL,AT38441,IL,701 N. Sacramento,(773) 265-7605,6926237
2018-06-21T00:00:00,BUIC,LL,,TAN,589939,IL,701 N. Sacramento,(773) 265-7605,6926238
2018-06-21T00:00:00,FORD,VN,TK,TAN,AP48306,IL,10300 S. Doty,(773) 568-8495,2852931
2018-06-21T00:00:00,NISS,4D,,SIL,AE18278,IL,701 N. Sacramento,(773) 265-7605,6926245
2018-06-21T00:00:00,INFI,4D,,GRN,AP55282,IL,10300 S. Doty,(773) 568-8495,2852940
2018-06-21T00:00:00,ROV,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2852937
2018-06-20T00:00:00,NISS,LL,,TAN,Z947584,IL,701 N. Sacramento,(773) 265-7605,6926155
2018-06-20T00:00:00,HOND,4D,,BLK,AQ51067,IL,701 N. Sacramento,(773) 265-7605,6926154
2018-06-21T00:00:00,TOYO,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2852962
2018-06-21T00:00:00,CHEV,PK,,BLK,,IL,10300 S. Doty,(773) 568-8495,2852963
2018-06-21T00:00:00,DODG,4D,,GRY,397614,IL,10300 S. Doty,(773) 568-8495,2852960
2018-06-21T00:00:00,CHEV,4D,,TAN,AP17480,IL,10300 S. Doty,(773) 568-8495,2852978
2018-06-21T00:00:00,CHEV,4D,,SIL,Q887508,IL,10300 S. Doty,(773) 568-8495,2852979
2018-06-21T00:00:00,CHEV,4D,,TAN,V596054,IL,10300 S. Doty,(773) 568-8495,2852961
2018-06-21T00:00:00,TOYT,4D,,BLU,VUW8133,VA,10300 S. Doty,(773) 568-8495,2852990
2018-06-21T00:00:00,NISS,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2852989
2018-06-21T00:00:00,INFI,LL,,GRY,,IL,10300 S. Doty,(773) 785-9752,1718390
2018-06-21T00:00:00,KAWK,MC,CYL,RED,DT6461,IL,10300 S. Doty,(773) 568-8495,2852991
2018-06-21T00:00:00,MERC,4D,,BLK,JBV3527,PA,701 N. Sacramento,(773) 265-7605,6926248
2018-06-21T00:00:00,CHEV,4D,,RED,AN13980,IL,10300 S. Doty,(773) 568-8495,2852994
2018-06-21T00:00:00,NISS,4D,,SIL,AP53905,IL,10300 S. Doty,(773) 568-8495,2852993
2018-06-21T00:00:00,BMW,4D,,BLU,Z471754,IL,701 N. Sacramento,(773) 265-7605,6926250
2018-06-21T00:00:00,CHEV,LL,,RED,Q487322,IL,10300 S. Doty,(773) 568-8495,2852996
2018-06-21T00:00:00,MAZD,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2853002
2018-06-21T00:00:00,PONT,4D,,WHI,ABU2764,WI,10300 S. Doty,(773) 568-8495,2852998
2018-06-21T00:00:00,BUIC,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2853001
2018-06-21T00:00:00,CHEV,4D,,BLU,Q677249,IL,10300 S. Doty,(773) 568-8495,2853004
2018-06-21T00:00:00,CADI,4D,,TAN,134U069,IL,10300 S. Doty,(773) 568-8495,2853005
2018-06-22T00:00:00,CHRY,VN,,,293163,IL,701 N. Sacramento,(773) 265-7605,6926255
2018-06-22T00:00:00,CHEV,VN,,GRY,AT58115,IL,701 N. Sacramento,(773) 265-7605,6926256
2018-06-22T00:00:00,CADI,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6926267
2018-06-22T00:00:00,DODG,VN,,BLU,AS69620,IL,10300 S. Doty,(773) 568-8495,2853010
2018-06-22T00:00:00,MERZ,4D,,SIL,AH36325,IL,701 N. Sacramento,(773) 265-7605,8284
2018-06-22T00:00:00,CHEV,4D,,BLU,AH27805,IL,10300 S. Doty,(773) 568-8495,2853024
2018-06-22T00:00:00,CHEV,4D,,BLK,V859813,IL,10300 S. Doty,(773) 568-8495,2853015
2018-06-22T00:00:00,HYUN,4D,,GRY,E342148,IL,10300 S. Doty,(773) 568-8495,2853022
2018-06-22T00:00:00,TOYT,4D,,GRN,AU28313,IL,10300 S. Doty,(773) 568-8495,2853014
2018-06-22T00:00:00,GEO,4D,,BLU,R948049,IL,10300 S. Doty,(773) 568-8495,2853030
2018-06-22T00:00:00,LINC,4D,,SIL,337642,IL,10300 S. Doty,(773) 568-8495,2853048
2018-06-22T00:00:00,DODG,VN,,WHI,ZZ18552,IL,701 N. Sacramento,(773) 265-7605,6926273
2018-06-22T00:00:00,CHEV,4D,,RED,202U741,IL,10300 S. Doty,(773) 568-8495,2853052
2018-06-22T00:00:00,BUIC,4D,,RED,ZV44940,IL,10300 S. Doty,(773) 568-8495,2853062
2018-06-22T00:00:00,DODG,VN,,GRN,G732103,IN,10300 S. Doty,(773) 568-8495,2853074
2018-06-22T00:00:00,PONT,4D,,SIL,E129132,IL,10300 S. Doty,(773) 568-8495,2853080
2018-06-22T00:00:00,NISS,4D,,BGE,AP71436,IL,701 N. Sacramento,(773) 265-7605,6926283
2018-06-22T00:00:00,NISS,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2853083
2018-06-22T00:00:00,VOLV,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2853082
2018-06-22T00:00:00,CHEV,4D,,GRN,E465665,IL,10300 S. Doty,(773) 568-8495,2853084
2018-06-22T00:00:00,NISS,4D,,BLU,,,10300 S. Doty,(773) 785-9752,1718391
2018-06-22T00:00:00,CHEV,LL,TK,GRY,,,10300 S. Doty,(773) 785-9752,1718392
2018-06-22T00:00:00,PONT,4D,,RED,Z295579,IL,701 N. Sacramento,(773) 265-7605,6926287
2018-06-22T00:00:00,HOND,LL,TK,BLK,,,701 N. Sacramento,(773) 265-7605,6926289
2018-06-22T00:00:00,CHEV,VN,TK,GRN,AV76573,IL,10300 S. Doty,(773) 568-8495,2853085
2018-06-22T00:00:00,FORD,LL,TK,RED,LLMTTS6,IL,10300 S. Doty,(773) 568-8495,2853086
2018-06-22T00:00:00,CHEV,VN,TK,MAR,824S978,IL,701 N. Sacramento,(773) 265-7605,6926294
2018-06-22T00:00:00,NISS,4H,,WHI,S758058,IL,10300 S. Doty,(773) 568-8495,2853091
2018-06-23T00:00:00,BUIC,4D,,BLU,AP81488,IL,10300 S. Doty,(773) 568-8495,2853093
2018-06-23T00:00:00,JEEP,LL,,GRN,,IL,10300 S. Doty,(773) 568-8495,2853096
2018-06-23T00:00:00,MITS,4D,,GRY,J712547,IN,10300 S. Doty,(773) 568-8495,2853095
2018-06-23T00:00:00,BUIC,4D,,TAN,AQ73739,IL,10300 S. Doty,(773) 568-8495,2853094
2018-06-23T00:00:00,BUIC,4D,,WHI,327063,IL,701 N. Sacramento,(773) 265-7605,6926304
2018-06-23T00:00:00,TOYT,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2853099
2018-06-23T00:00:00,MAZD,4D,,SIL,AG52067,IL,10300 S. Doty,(773) 568-8495,2853098
2018-06-23T00:00:00,SATR,2D,,RED,AN82632,IL,10300 S. Doty,(773) 568-8495,2853097
2018-06-23T00:00:00,CHEV,LL,TK,BLK,AQ49302,IL,701 N. Sacramento,(773) 265-7605,6926318
2018-06-23T00:00:00,HOND,2D,,BLU,AT34344,IL,701 N. Sacramento,(773) 265-7605,6926319
2018-06-23T00:00:00,CHEV,LL,TK,TAN,88991LB,IL,10300 S. Doty,(773) 568-8495,2853103
2018-06-23T00:00:00,DODG,VN,,SIL,AU73701,IL,10300 S. Doty,(773) 568-8495,2853108
2018-06-23T00:00:00,GMC,LL,,DBL,773188,IL,10300 S. Doty,(773) 568-8495,2853104
2018-06-23T00:00:00,CHEV,4D,,BLK,116U492,IL,10300 S. Doty,(773) 568-8495,2853100
2018-06-23T00:00:00,BUIC,4D,,BLK,AU40941,IL,701 N. Sacramento,(773) 265-7605,6926339
2018-06-23T00:00:00,HYUN,4D,,SIL,850T639,IL,701 N. Sacramento,(773) 265-7605,6926341
2018-06-23T00:00:00,BUIC,LL,,LBL,856885,IL,701 N. Sacramento,(773) 265-7605,6926345
2018-06-23T00:00:00,PONT,2D,,WHI,AG68579,IL,10300 S. Doty,(773) 568-8495,2853119
2018-06-23T00:00:00,OLDS,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853133
2018-06-23T00:00:00,FORD,LL,,WHI,AQ72635,IL,10300 S. Doty,(773) 568-8495,2853134
2018-06-23T00:00:00,CHEV,4D,,RED,257U772,IL,10300 S. Doty,(773) 568-8495,2853135
2018-06-23T00:00:00,SATR,4D,,WHI,Q702379,IL,701 N. Sacramento,(773) 265-7605,6926351
2018-06-23T00:00:00,NISS,4D,,BLK,AN25799,IL,10300 S. Doty,(773) 568-8495,2853143
2018-06-23T00:00:00,SATR,LL,,TAN,00196166,IL,701 N. Sacramento,(773) 265-7605,6926359
2018-06-23T00:00:00,KIA,LL,,SIL,Q113828,IL,10300 S. Doty,(773) 568-8495,2853147
2018-06-23T00:00:00,HOND,4D,,GRY,AH42398,IL,701 N. Sacramento,(773) 265-7605,6926360
2018-06-23T00:00:00,CHEV,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6926373
2018-06-23T00:00:00,BUIC,4D,,SIL,AE75673,IL,10300 S. Doty,(773) 568-8495,2853178
2018-06-23T00:00:00,TOYT,4D,,SIL,AS41374,IL,701 N. Sacramento,(773) 265-7605,6926379
2018-06-23T00:00:00,NISS,4D,,SIL,Z593761,IL,400 E. Lower Wacker,(312) 744-7550,988354
2018-06-23T00:00:00,MAZD,4D,,RED,Q880127,IL,701 N. Sacramento,(773) 265-7605,6926387
2018-06-23T00:00:00,FORD,4D,,TAN,5873315,IN,10300 S. Doty,(773) 568-8495,2853182
2018-06-23T00:00:00,BUIC,4D,,SIL,J787402,IN,10300 S. Doty,(773) 568-8495,2853183
2018-06-23T00:00:00,CHEV,4D,,BLK,195LVH,IN,10300 S. Doty,(773) 568-8495,2853184
2018-06-23T00:00:00,TOYT,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2853185
2018-06-24T00:00:00,CHEV,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6926411
2018-06-24T00:00:00,FORD,PK,,SIL,2238769B,IL,10300 S. Doty,(773) 568-8495,2853188
2018-06-24T00:00:00,JEEP,LL,,RED,Q572309,IL,10300 S. Doty,(773) 568-8495,2853190
2018-06-24T00:00:00,GMC,PK,,WHI,AH87068,AZ,701 N. Sacramento,(773) 265-7605,6926416
2018-06-24T00:00:00,CADI,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2853196
2018-06-24T00:00:00,TOYT,4D,,MAR,X503838,IL,701 N. Sacramento,(773) 265-7605,6926419
2018-06-24T00:00:00,HOND,2D,,DGR,,IL,10300 S. Doty,(773) 568-8495,2853204
2018-06-24T00:00:00,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853205
2018-06-24T00:00:00,CADI,LM,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853206
2018-06-24T00:00:00,HOND,LL,,BLK,V604759,IL,10300 S. Doty,(773) 568-8495,2853203
2018-06-24T00:00:00,VOLK,4D,,WHI,AP60875,IL,10300 S. Doty,(773) 568-8495,2853197
2018-06-24T00:00:00,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853207
2018-06-24T00:00:00,CHEV,4D,,BLK,682504,IL,701 N. Sacramento,(773) 265-7605,6926438
2018-06-24T00:00:00,MITS,4D,,WHI,17119D4,TX,10300 S. Doty,(773) 568-8495,2853209
2018-06-24T00:00:00,BUIC,4D,,BLK,AP40063,IL,10300 S. Doty,(773) 568-8495,2853214
2018-06-24T00:00:00,SATR,2D,,WHI,8601262,IN,10300 S. Doty,(773) 568-8495,2853215
2018-06-24T00:00:00,HYUN,4D,,SIL,K851249,IL,10300 S. Doty,(773) 568-8495,2853216
2018-06-24T00:00:00,CHEV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853221
2018-06-24T00:00:00,FORD,LL,,BLK,AN97637,IL,10300 S. Doty,(773) 568-8495,2853220
2018-06-24T00:00:00,LINC,2D,,BLK,100U039,IL,10300 S. Doty,(773) 568-8495,2853217
2018-06-24T00:00:00,FORD,LL,TK,RED,AG71954,IL,10300 S. Doty,(773) 568-8495,2853222
2018-06-24T00:00:00,MERZ,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6926454
2018-06-24T00:00:00,JEEP,LL,,BLK,AQ43923,IL,10300 S. Doty,(773) 568-8495,2853223
2018-06-24T00:00:00,PONT,4D,,WHI,AJ79169,IL,10300 S. Doty,(773) 568-8495,2853226
2018-06-24T00:00:00,MAZD,LL,,BLU,Q569273,IL,701 N. Sacramento,(773) 265-7605,6926525
2018-06-24T00:00:00,NISS,4D,,BLK,123U129,IL,701 N. Sacramento,(773) 265-7605,6926526
2018-06-24T00:00:00,CHEV,2D,,GRN,7RTD016,CA,701 N. Sacramento,(773) 265-7605,6926527
2018-06-24T00:00:00,CHEV,4D,,SIL,AJ68189,IL,701 N. Sacramento,(773) 265-7605,6926502
2018-06-24T00:00:00,JAGU,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6926462
2018-06-24T00:00:00,TOYT,4D,,BLU,Z179305,IL,10300 S. Doty,(773) 568-8495,2853227
2018-06-24T00:00:00,FORD,4D,,GRY,Q661624,IL,701 N. Sacramento,(773) 265-7605,6926587
2018-06-24T00:00:00,HOND,2D,,RED,L548467,IL,701 N. Sacramento,(773) 265-7605,6926598
2018-06-24T00:00:00,BUIC,4D,,SIL,1043931,IL,701 N. Sacramento,(773) 265-7605,6926567
2018-06-24T00:00:00,HOND,LL,,GRY,E805161,IL,701 N. Sacramento,(773) 265-7605,6926595
2018-06-24T00:00:00,HOND,4D,,BLK,S680463,IL,701 N. Sacramento,(773) 265-7605,6926626
2018-06-24T00:00:00,CHEV,2D,,RED,Z916012,IL,701 N. Sacramento,(773) 265-7605,6926574
2018-06-24T00:00:00,KIA,4D,,BLK,AM24588,IL,10300 S. Doty,(773) 568-8495,2853230
2018-06-24T00:00:00,HOND,VN,,BLK,Z739701,IL,701 N. Sacramento,(773) 265-7605,6926663
2018-06-24T00:00:00,HOND,LL,,BLU,AW16708,IL,701 N. Sacramento,(773) 265-7605,6926669
2018-06-24T00:00:00,CHEV,LL,,BLK,9033LY,IL,701 N. Sacramento,(773) 265-7605,6926611
2018-06-24T00:00:00,HOND,4D,,GRY,CJR6304,MI,701 N. Sacramento,(773) 265-7605,6926535
2018-06-24T00:00:00,PONT,4D,,SIL,AN85982,IL,701 N. Sacramento,(773) 265-7605,6926665
2018-06-24T00:00:00,KIA,SW,,WHI,Z479025,IL,10300 S. Doty,(773) 568-8495,2853229
2018-06-24T00:00:00,VOLK,4D,,SIL,AW49907,IL,701 N. Sacramento,(773) 265-7605,6926635
2018-06-24T00:00:00,MERZ,LL,TK,SIL,,,701 N. Sacramento,(773) 265-7605,6926710
2018-06-24T00:00:00,FORD,LL,,BLK,E203475,IL,701 N. Sacramento,(773) 265-7605,6926685
2018-06-24T00:00:00,TOYT,SW,,LBL,AUF396,MI,701 N. Sacramento,(773) 265-7605,6926652
2018-06-24T00:00:00,FORD,2D,,RED,Q199123,IL,701 N. Sacramento,(773) 265-7605,6926694
2018-06-24T00:00:00,HOND,4D,,WHI,ZU86802,IL,701 N. Sacramento,(773) 265-7605,6926732
2018-06-24T00:00:00,FORD,PK,,BLK,2252121B,IL,10300 S. Doty,(773) 568-8495,2853237
2018-06-24T00:00:00,CADI,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2853239
2018-06-24T00:00:00,CADI,2D,,BLU,AT59824,IL,701 N. Sacramento,(773) 265-7605,6926733
2018-06-23T00:00:00,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2853136
2018-06-23T00:00:00,BUIC,LL,TK,BLK,J598316,IN,10300 S. Doty,(773) 568-8495,2853176
2018-06-24T00:00:00,BUIC,LL,,BLU,204663,IL,10300 S. Doty,(773) 568-8495,2853241
2018-06-24T00:00:00,FORD,4D,,BLK,4414TX,IL,701 N. Sacramento,(773) 265-7605,6926729
2018-06-24T00:00:00,FORD,LL,,TAN,AG62187,IL,701 N. Sacramento,(773) 265-7605,6926742
2018-06-24T00:00:00,CADI,LL,TK,BLK,Q621657,IL,10300 S. Doty,(773) 568-8495,2853243
2018-06-24T00:00:00,KIA,LL,,GRY,2477NV,IL,701 N. Sacramento,(773) 265-7605,6926745
2018-06-24T00:00:00,TOYT,4D,,WHI,AJ79302,IL,400 E. Lower Wacker,(312) 744-7550,988388
2018-06-25T00:00:00,BUIC,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6926752
2018-06-25T00:00:00,HOND,2D,,BLK,341702,IL,701 N. Sacramento,(773) 265-7605,6926751
2018-06-25T00:00:00,CHEV,4D,,TAN,V129507,IL,10300 S. Doty,(773) 568-8495,2853253
2018-06-25T00:00:00,OLDS,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2853255
2018-06-25T00:00:00,HYUN,4D,,SIL,AL45130,IL,701 N. Sacramento,(773) 265-7605,6926756
2018-06-25T00:00:00,BMW,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2853250
2018-06-25T00:00:00,TOYT,4D,,BLK,AL37623,IL,701 N. Sacramento,(773) 265-7605,6926757
2018-06-25T00:00:00,HOND,4D,,SIL,V514526,IL,701 N. Sacramento,(773) 265-7605,6926758
2018-06-25T00:00:00,BUIC,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2853261
2018-06-25T00:00:00,CADI,4D,,BLU,E155678,IL,10300 S. Doty,(773) 568-8495,2853263
2018-06-25T00:00:00,FORD,4D,TAU,SIL,592670,IL,10300 S. Doty,(773) 568-8495,2853270
2018-06-25T00:00:00,CHRY,4D,,TAN,J886041,IL,10300 S. Doty,(773) 785-9752,1718394
2018-06-25T00:00:00,TOYT,4D,,BLK,MENMP3,IN,10300 S. Doty,(773) 568-8495,2853267
2018-06-25T00:00:00,LINC,4D,,BGE,190U680,IL,701 N. Sacramento,(773) 265-7605,6926774
2018-06-25T00:00:00,HYUN,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2853269
2018-06-25T00:00:00,CHRY,VN,,BLK,,IL,10300 S. Doty,(773) 785-9752,1718397
2018-06-25T00:00:00,BUIC,4D,,BLK,,,701 N. Sacramento,(773) 265-1846,1537566
2018-06-25T00:00:00,MERC,2D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6926777
2018-06-25T00:00:00,HYUN,4D,,BLK,V714533,IL,701 N. Sacramento,(773) 265-7605,6926780
2018-06-25T00:00:00,DODG,4D,,BLK,943T953,IL,10300 S. Doty,(773) 568-8495,2853273
2018-06-25T00:00:00,JEEP,LL,,DBL,AG32981,IL,701 N. Sacramento,(773) 265-7605,6926784
2018-06-25T00:00:00,DODG,LL,,SIL,AN35414,IL,10300 S. Doty,(773) 568-8495,2853274
2018-06-25T00:00:00,MERC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6926788
2018-06-25T00:00:00,HYUN,LL,,LGR,ZX59294,IL,701 N. Sacramento,(773) 265-7605,6926786
2018-06-25T00:00:00,CHEV,4D,,BLK,S833854,IL,701 N. Sacramento,(773) 265-7605,6926787
2018-06-25T00:00:00,PONT,4D,,BLK,AS79762,IL,10300 S. Doty,(773) 568-8495,2853278
2018-06-25T00:00:00,BUIC,4D,,LBL,,IL,701 N. Sacramento,(773) 265-7605,6926790
2018-06-25T00:00:00,DODG,VN,,GRN,AS63435,IL,701 N. Sacramento,(773) 265-7605,6926791
2018-06-25T00:00:00,NISS,4D,,BLU,AT63537,IL,701 N. Sacramento,(773) 265-7605,6926797
2018-06-25T00:00:00,CHEV,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2853281
2018-06-25T00:00:00,CHEV,2D,,COM,AT82205,IL,10300 S. Doty,(773) 568-8495,2853284
2018-06-25T00:00:00,DODG,VN,,BLU,325673,IL,10300 S. Doty,(773) 568-8495,2853280
2018-06-25T00:00:00,KIA,4D,,WHI,HN6ROR,MO,10300 S. Doty,(773) 568-8495,2853288
2018-06-25T00:00:00,NISS,4D,MAX,GRY,AG71958,IL,10300 S. Doty,(773) 568-8495,2853289
2018-06-25T00:00:00,CHEV,LL,,BLU,AT57567,IL,10300 S. Doty,(773) 568-8495,2853285
2018-06-25T00:00:00,HOND,4D,,RED,J669291,IN,10300 S. Doty,(773) 568-8495,2853287
2018-06-25T00:00:00,HOND,4D,,GRY,AU76439,IL,701 N. Sacramento,(773) 265-7605,6926801
2018-06-26T00:00:00,JEEP,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2853294
2018-06-26T00:00:00,,MC,,WHI,52N375,IL,701 N. Sacramento,(773) 265-7605,6926809
2018-06-26T00:00:00,BUIC,4D,,PLE,,IL,701 N. Sacramento,(773) 265-7605,6926813
2018-06-26T00:00:00,CADI,4D,,TAN,AQ42754,IL,701 N. Sacramento,(773) 265-7605,6926814
2018-06-26T00:00:00,JEEP,LL,TK,RED,ASE338,MN,701 N. Sacramento,(773) 265-7605,6926811
2018-06-26T00:00:00,NISS,4D,,SIL,AH88380,IL,701 N. Sacramento,(773) 265-7605,6926816
2018-06-26T00:00:00,DODG,LL,TK,GLD,Z275936,IL,10300 S. Doty,(773) 568-8495,2853298
2018-06-26T00:00:00,OLDS,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6926820
2018-06-26T00:00:00,JEEP,LL,TK,GRY,,IL,701 N. Sacramento,(773) 265-7605,6926818
2018-06-26T00:00:00,LINC,LL,TK,GRN,,IL,701 N. Sacramento,(773) 265-7605,6926825
2018-06-25T00:00:00,TOYT,2D,,SIL,G371780,IL,10300 S. Doty,(773) 568-8495,2853247
2018-06-26T00:00:00,CHEV,LL,,RED,Z348002,IL,10300 S. Doty,(773) 568-8495,2853299
2018-06-22T00:00:00,HOND,4D,,TAN,6926263,IL,701 N. Sacramento,(773) 265-7605,6926263
2018-06-26T00:00:00,HOND,4D,,BLK,E692017,IL,701 N. Sacramento,(773) 265-7605,6926833
2018-06-26T00:00:00,HOND,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6926848
2018-06-26T00:00:00,AUDI,4D,,BLK,S776771,IL,701 N. Sacramento,(773) 265-7605,6926849
